# x_m, y_m, w_tr_right_m, w_tr_left_m
3.010065, -7.683333, 0.933921, 0.933921
3.054627, -7.772804, 0.962325, 0.962325
3.104750, -7.859294, 0.995326, 0.995326
3.160239, -7.942458, 1.027783, 1.027783
3.220873, -8.021967, 1.066008, 1.066008
3.286594, -8.097338, 1.107991, 1.107991
3.357127, -8.168215, 1.152012, 1.152012
3.431981, -8.234489, 1.196859, 1.196859
3.510858, -8.295901, 1.240689, 1.240689
3.593444, -8.352207, 1.287442, 1.287442
3.679413, -8.403186, 1.335112, 1.335112
3.768424, -8.448638, 1.382666, 1.382666
3.860124, -8.488381, 1.424091, 1.424091
3.954149, -8.522259, 1.462656, 1.462656
4.050128, -8.550138, 1.493354, 1.493354
4.147682, -8.571907, 1.519046, 1.519046
4.246423, -8.587477, 1.537194, 1.537194
4.345961, -8.596788, 1.546516, 1.546516
